URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
https://www.didi.nl/jeans-met-streepdessin-ecru-ds1880112031t3,7-11-2018,Product Page, Look 110 ,Jeans met streepdessin Ecru,                     € 34.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-print-van-bloemen-donker-groen-ds180032202pa,7-11-2018,Product Page, T-shirts & tops ,Top met print van bloemen Donker Groen,                     € 17.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/capri-jeans-5-pocket-blauw-ds1819132011un,7-11-2018,Product Page, Look 105 ,Capri jeans 5-pocket Blauw,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-print-van-bloemen-oker-ds1800322021ub,7-11-2018,Product Page, T-shirts & tops ,Top met print van bloemen Oker,                     € 17.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/capri-jeans-5-pocket-wit-ds1819132016a,7-11-2018,Product Page, Look 104 ,Capri jeans 5-pocket Wit,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/luchtige-blouse-met-all-over-print-fuchsia-ds182062206jm,7-11-2018,Product Page, Look 32 ,Luchtige blouse met all-over print Fuchsia,                     € 23.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/luchtige-blouse-met-all-over-print-donker-blauw-ds1820622061uc,7-11-2018,Product Page, Look 74 ,Luchtige blouse met all-over print Donker blauw,                     € 23.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basic-legging-met-decoratieve-naden-fuchsia-ds181016201jm,7-11-2018,Product Page, Leggings ,Basic legging met decoratieve naden Fuchsia,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/luchtige-blouse-met-all-over-print-ecru-ds1820622061t3,7-11-2018,Product Page, Look 94 ,Luchtige blouse met all-over print Ecru,                     € 23.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basic-legging-met-decoratieve-naden-zwart-ds1810162017a,7-11-2018,Product Page, Look 112 ,Basic legging met decoratieve naden Zwart,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basic-legging-met-decoratieve-naden-donker-groen-ds181016201pa,7-11-2018,Product Page, Leggings ,Basic legging met decoratieve naden Donker Groen,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/t-shirt-met-botanische-print-donker-groen-ds182033202pa,7-11-2018,Product Page, Look 10 ,T-shirt met botanische print Donker Groen,                     € 24.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-slipdress-van-rayon-donker-blauw-dw1780252071o,7-11-2018,Product Page, Basisactie ,Basis slipdress van rayon Donker blauw,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/sjaal-met-cactus-print-licht-geel-ds152081218a4,7-11-2018,Product Page, Home ,Sjaal met cactus print Licht Geel,                     € 9.95                ,                     € 19.95                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/gestreepte-kokerrok-donker-blauw-ds1810212011uc?utm_source=emark&utm_medium=email&utm_campaign=campaign-nl-wk15-do&emarkconv=346F165F3765F1828405769F296049F320866094F17338710,7-11-2018,Product Page, Look 100 ,Gestreepte kokerrok Donker blauw,                     € 27.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/5-pocket-capri-jeans-light-denim-ds1819132021c0,7-11-2018,Product Page, Capri broeken ,5-pocket Capri jeans Light Denim,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/oversized-trui-met-print-donker-blauw-ds1820522021uc,7-11-2018,Product Page, Truien & vesten ,Oversized trui met print Donker blauw,                     € 34.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
