URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Manchester City Tech Fleece Hoodie Windrunner 2017-2018 Carbon Heather,79.99,120.00,2,AA1930-095,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Joggingbroek Sequoia,59.99,80.00,3,805162-355,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Windrunner Hoodie Glacier Grey,74.99,100.00,4,805144-023,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tottenham Hotspur Tech Fleece Windrunner Hoodie Black Heather Volt,69.99,120.00,5,AA1931-036,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tottenham Hotspur Tech Fleece Joggingbroek Black Heather,49.99,90.00,6,AA1939-036,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Windrunner Hoodie Outdoor Green Heather Black Black,69.99,100.00,7,885904-372,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Windrunner Hoodie Light Bone Heather Black,79.99,100.00,8,805144-072,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Crew Sweater Dark Stucco,69.99,100.00,9,886158-004,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Paris Saint Germain Tech Fleece Hoodie Windrunner 2017-2018 Carbon Heather,79.99,120.00,10,AA1932-095,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Under Armour Cruz Azul Uitshirt 2017-2018,37.50,75.00,1,1297817-104,NA,NA,NA,NA,NA,1
